timestamp,open,high,low,close,volume
2025-08-28 09:15:00+00:00,803.9000244140625,804.0,802.7000122070312,802.8499755859375,174912
2025-08-28 09:20:00+00:00,802.8499755859375,803.9500122070312,802.8499755859375,803.2000122070312,165768
2025-08-28 09:25:00+00:00,803.25,804.3499755859375,803.2000122070312,803.6500244140625,132059
2025-08-28 09:30:00+00:00,803.6500244140625,803.9500122070312,802.0499877929688,802.4000244140625,404603
2025-08-28 09:35:00+00:00,802.4000244140625,802.5499877929688,801.25,801.3499755859375,391380
2025-08-28 09:40:00+00:00,801.4000244140625,802.25,800.7999877929688,802.0999755859375,426753
2025-08-28 09:45:00+00:00,802.0999755859375,802.2000122070312,800.9000244140625,801.6500244140625,290249
2025-08-28 09:50:00+00:00,801.7999877929688,802.5,801.5,802.2000122070312,266123
2025-08-28 09:55:00+00:00,802.5,803.0999755859375,802.0499877929688,802.75,200171
2025-08-29 09:15:00+00:00,801.4500122070312,801.9000244140625,801.2999877929688,801.7000122070312,43019
2025-08-29 09:20:00+00:00,801.7000122070312,801.8499755859375,801.1500244140625,801.7999877929688,54192
2025-08-29 09:25:00+00:00,801.7999877929688,802.9000244140625,801.75,802.8499755859375,81580
2025-08-29 09:30:00+00:00,802.7999877929688,802.9000244140625,802.0,802.6500244140625,183076
2025-08-29 09:35:00+00:00,802.6500244140625,803.0,802.0499877929688,802.1500244140625,427288
2025-08-29 09:40:00+00:00,802.1500244140625,802.6500244140625,801.7000122070312,801.7999877929688,206210
2025-08-29 09:45:00+00:00,801.7999877929688,802.1500244140625,801.75,801.9500122070312,198718
2025-08-29 09:50:00+00:00,802.0,802.8499755859375,802.0,802.7999877929688,201821
2025-08-29 09:55:00+00:00,802.7999877929688,802.7999877929688,802.0,802.5,187201
2025-09-01 09:15:00+00:00,805.5999755859375,805.9000244140625,805.2999877929688,805.75,33159
2025-09-01 09:20:00+00:00,805.7999877929688,805.9000244140625,805.5,805.5499877929688,31649
2025-09-01 09:25:00+00:00,805.5499877929688,805.8499755859375,805.0499877929688,805.7000122070312,67931
2025-09-01 09:30:00+00:00,805.75,806.2999877929688,805.5,806.0,106343
2025-09-01 09:35:00+00:00,806.0,806.0999755859375,805.9000244140625,806.0,219373
2025-09-01 09:40:00+00:00,806.0,806.2999877929688,805.6500244140625,806.0,276819
2025-09-01 09:45:00+00:00,806.0,806.7999877929688,805.6500244140625,805.7999877929688,255522
2025-09-01 09:50:00+00:00,805.75,806.7999877929688,805.5,806.75,407603
2025-09-01 09:55:00+00:00,806.75,806.8499755859375,805.2999877929688,805.9000244140625,137446
2025-09-02 09:15:00+00:00,805.4000244140625,805.9000244140625,805.0499877929688,805.0499877929688,43106
2025-09-02 09:20:00+00:00,805.0499877929688,805.5999755859375,804.0499877929688,804.0499877929688,93877
2025-09-02 09:25:00+00:00,804.2999877929688,804.5,803.7999877929688,804.0499877929688,79940
2025-09-02 09:30:00+00:00,804.1500244140625,804.5499877929688,803.5,803.5999755859375,133567
2025-09-02 09:35:00+00:00,803.6500244140625,804.3499755859375,803.5,803.9500122070312,141305
2025-09-02 09:40:00+00:00,803.9500122070312,804.25,803.7000122070312,803.9000244140625,155605
